codigo_manzana,total_pob,cuenta_1,cuenta_2,cuenta_3,cuenta_4,cuenta_5,cuenta_6,cuenta_7,cuenta_8,cuenta_9,cuenta_10,cuenta_11,cuenta_12,cuenta_13,cuenta_14,cuenta_15,cuenta_16,cuenta_17,cuenta_18,cuenta_19,cuenta_20,cuenta_21,cantidad_casas,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5000610000000000020530,60,1.0,2.0,3.0,8.0,5.0,7.0,2.0,3.0,6.0,5.0,2.0,3.0,,6.0,4.0,1.0,2.0,,,,,24,3.0,2.1,0.13,0.79
5000610000000000020531,94,7.0,6.0,8.0,14.0,9.0,4.0,6.0,10.0,2.0,8.0,2.0,7.0,2.0,4.0,2.0,1.0,2.0,,,,,26,4.0,2.0,0.54,0.92
5000610000000000020532,20,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,,,7,3.0,1.0,,1.0
5000610000000000020533,65,8.0,14.0,5.0,6.0,10.0,6.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,19,3.0,1.1,,0.84
5000610000000000020534,13,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,5,5.0,1.8,1.0,1.0
5000610000000000020535,127,9.0,11.0,12.0,6.0,8.0,13.0,18.0,12.0,2.0,5.0,9.0,8.0,5.0,1.0,3.0,,1.0,4.0,,,,60,4.0,2.0,0.28,0.7
5000610000000000020536,95,9.0,8.0,15.0,9.0,5.0,8.0,5.0,6.0,9.0,9.0,7.0,4.0,,1.0,,,,,,,,26,3.0,1.9,0.42,0.92
5000610000000000020537,35,2.0,4.0,3.0,7.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,,,1.0,1.0,,,1.0,,,,9,3.0,2.0,0.22,0.89
5000610000000000020538,25,2.0,2.0,3.0,1.0,1.0,4.0,,6.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,7,4.0,2.0,0.29,1.0
5000610000000000020539,19,2.0,2.0,,3.0,,2.0,,4.0,2.0,,1.0,3.0,,,,,,,,,,6,5.0,1.8,0.33,1.0
5000610000000000020541,146,23.0,13.0,13.0,20.0,11.0,7.0,10.0,14.0,12.0,6.0,7.0,1.0,2.0,3.0,4.0,,,,,,,48,3.0,1.7,0.08,0.79
5000610000000000020542,167,25.0,28.0,15.0,8.0,12.0,20.0,16.0,16.0,10.0,3.0,9.0,2.0,,,1.0,1.0,1.0,,,,,55,4.0,2.0,0.09,0.76
5000610000000000020543,32,2.0,1.0,1.0,4.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,9,4.0,2.0,0.78,1.0
5000610000000000020544,194,12.0,15.0,20.0,17.0,14.0,19.0,14.0,16.0,18.0,14.0,7.0,10.0,6.0,2.0,4.0,3.0,3.0,,,,,76,4.0,2.0,0.53,0.75
5000610000000000020545,84,3.0,8.0,9.0,8.0,10.0,5.0,4.0,6.0,5.0,7.0,5.0,2.0,7.0,2.0,2.0,1.0,,,,,,31,4.0,2.0,0.26,0.74
5000610000000000020546,9,1.0,,1.0,,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,6,8.0,2.5,0.5,1.0
5000610000000000020547,42,2.0,2.0,5.0,,5.0,6.0,2.0,2.0,6.0,1.0,,4.0,2.0,1.0,1.0,2.0,,1.0,,,,15,4.0,2.9,0.8,1.0
5000610000000000020548,21,2.0,1.0,,2.0,4.0,,1.0,2.0,,4.0,3.0,,,2.0,,,,,,,,8,6.0,2.6,0.25,0.88
5000610000000000020549,42,4.0,2.0,4.0,1.0,4.0,6.0,,3.0,3.0,1.0,5.0,3.0,,2.0,3.0,,1.0,,,,,9,4.0,2.9,0.22,1.0
5000610000000000020601,44,5.0,5.0,1.0,4.0,8.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,,,,,1.0,,,,15,3.0,2.0,0.33,0.8
5000610000000000020602,103,9.0,11.0,7.0,10.0,3.0,9.0,13.0,8.0,3.0,7.0,4.0,5.0,4.0,4.0,2.0,2.0,,,2.0,,,30,3.0,2.0,0.67,0.9
5000610000000000020603,83,4.0,8.0,4.0,9.0,7.0,5.0,7.0,8.0,8.0,7.0,5.0,1.0,2.0,6.0,,2.0,,,,,,36,3.0,1.9,0.19,0.72
5000610000000000020604,101,6.0,12.0,7.0,12.0,6.0,12.0,6.0,8.0,9.0,8.0,5.0,,5.0,2.0,2.0,,1.0,,,,,32,4.0,1.8,0.31,0.88
5000610000000000020605,113,8.0,8.0,16.0,7.0,11.0,12.0,5.0,7.0,4.0,10.0,5.0,4.0,4.0,1.0,5.0,5.0,,,1.0,,,40,3.0,1.9,0.6,0.83
5000610000000000020606,68,6.0,7.0,5.0,6.0,8.0,7.0,6.0,2.0,2.0,5.0,6.0,2.0,4.0,,,,1.0,1.0,,,,29,3.0,2.0,0.41,0.76
5000610000000000020607,109,9.0,9.0,10.0,12.0,9.0,5.0,11.0,7.0,7.0,5.0,4.0,5.0,9.0,3.0,1.0,1.0,1.0,1.0,,,,42,4.0,1.9,0.67,0.81
5000610000000000020608,85,12.0,9.0,5.0,5.0,11.0,6.0,9.0,9.0,5.0,4.0,6.0,2.0,,,1.0,,1.0,,,,,35,4.0,1.7,0.37,0.74
5000610000000000020609,67,10.0,6.0,5.0,2.0,9.0,7.0,2.0,6.0,4.0,5.0,5.0,3.0,,1.0,,1.0,1.0,,,,,21,4.0,2.0,0.24,0.9
5000610000000000020612,67,7.0,6.0,7.0,2.0,7.0,9.0,3.0,5.0,3.0,9.0,2.0,4.0,3.0,,,,,,,,,22,3.0,1.8,0.09,0.77
5000610000000000020613,60,3.0,6.0,7.0,7.0,7.0,,8.0,8.0,3.0,4.0,1.0,2.0,1.0,2.0,,1.0,,,,,,26,4.0,1.8,0.42,0.69
5000610000000000020614,75,9.0,6.0,2.0,8.0,15.0,4.0,8.0,4.0,4.0,4.0,4.0,1.0,4.0,,1.0,1.0,,,,,,24,4.0,1.9,0.29,0.83
5000610000000000020615,42,5.0,4.0,6.0,6.0,5.0,4.0,1.0,4.0,2.0,2.0,,1.0,,1.0,,,1.0,,,,,15,3.0,1.9,0.2,0.8
5000610000000000020616,32,3.0,2.0,5.0,5.0,3.0,,4.0,6.0,1.0,,,2.0,1.0,,,,,,,,,10,4.0,1.2,0.4,0.9
5000610000000000020701,66,4.0,8.0,9.0,3.0,4.0,6.0,5.0,5.0,1.0,1.0,6.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,22,4.0,2.0,0.32,0.77
5000610000000000020702,101,7.0,3.0,14.0,9.0,11.0,4.0,9.0,5.0,7.0,8.0,10.0,6.0,2.0,1.0,1.0,4.0,,,,,,39,4.0,1.9,0.41,0.87
5000610000000000020703,86,6.0,6.0,7.0,8.0,9.0,7.0,5.0,9.0,4.0,4.0,7.0,2.0,2.0,7.0,1.0,1.0,1.0,,,,,28,4.0,2.0,0.43,0.86
5000610000000000020704,79,5.0,7.0,5.0,6.0,5.0,8.0,9.0,8.0,4.0,6.0,2.0,5.0,4.0,2.0,3.0,,,,,,,32,4.0,2.0,0.41,0.84
5000610000000000020707,64,4.0,7.0,6.0,5.0,9.0,5.0,3.0,2.0,4.0,9.0,1.0,5.0,2.0,2.0,,,,,,,,17,3.0,1.5,0.29,1.0
5000610000000000020708,31,3.0,1.0,4.0,2.0,5.0,1.0,4.0,3.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,12,3.0,1.7,0.33,0.75
5000610000000000020709,58,5.0,6.0,4.0,4.0,9.0,2.0,3.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,,19,3.0,1.9,0.42,0.84
5000610000000000020710,70,6.0,10.0,10.0,10.0,2.0,4.0,8.0,9.0,,2.0,5.0,2.0,,1.0,,,,1.0,,,,17,3.0,2.0,0.35,1.0
5000610000000000020711,36,1.0,2.0,5.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,,2.0,1.0,,,,,15,3.0,1.8,0.27,0.73
5000610000000000020714,39,4.0,4.0,4.0,1.0,4.0,3.0,2.0,7.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,,,16,3.0,2.0,0.25,0.75
5000610000000000020715,33,6.0,3.0,3.0,3.0,6.0,4.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,13,3.0,1.4,0.23,0.92
5000610000000000020716,37,4.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,,1.0,,,,,,,,,16,3.0,1.8,0.19,0.75
5000610000000000020717,23,,,3.0,2.0,5.0,2.0,1.0,3.0,,2.0,3.0,1.0,,1.0,,,,,,,,8,4.0,2.0,0.75,0.75
5000610000000000020718,24,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,,,,3.0,1.0,,,,,,,10,3.0,1.9,,0.9
5000610000000000020802,58,1.0,7.0,2.0,6.0,3.0,6.0,4.0,5.0,2.0,6.0,4.0,4.0,5.0,3.0,,,,,,,,26,4.0,2.6,0.19,0.65
5000610000000000020803,51,4.0,2.0,8.0,3.0,6.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,20,4.0,2.4,0.5,0.8
5000610000000000020805,56,3.0,8.0,7.0,3.0,4.0,6.0,8.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,,,1.0,,,,,20,4.0,2.0,0.75,0.9
5000610000000000020806,75,5.0,7.0,7.0,4.0,7.0,5.0,7.0,8.0,9.0,6.0,3.0,2.0,1.0,3.0,,1.0,,,,,,26,4.0,2.2,0.46,0.88
5000610000000000020807,40,3.0,2.0,2.0,2.0,4.0,6.0,5.0,3.0,,4.0,5.0,3.0,,,1.0,,,,,,,21,5.0,2.5,0.29,0.48
5000610000000000020808,35,3.0,5.0,4.0,2.0,4.0,4.0,3.0,,6.0,,2.0,2.0,,,,,,,,,,12,3.0,2.0,0.25,0.75
5000610000000000020809,73,4.0,14.0,6.0,5.0,2.0,8.0,11.0,6.0,4.0,1.0,5.0,2.0,3.0,,1.0,1.0,,,,,,25,4.0,2.3,0.32,0.8
5000610000000000020810,77,7.0,6.0,7.0,5.0,6.0,9.0,7.0,9.0,5.0,3.0,8.0,4.0,,1.0,,,,,,,,24,4.0,2.3,0.46,0.79
5000610000000000020811,50,4.0,2.0,1.0,3.0,9.0,3.0,6.0,2.0,4.0,2.0,3.0,2.0,6.0,,1.0,2.0,,,,,,25,5.0,2.1,0.28,0.64
5000610000000000020812,87,4.0,6.0,7.0,9.0,7.0,9.0,13.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,2.0,,1.0,,,,,30,4.0,2.2,0.67,0.83
5000610000000000020813,83,7.0,10.0,11.0,6.0,2.0,5.0,8.0,4.0,7.0,5.0,4.0,2.0,6.0,2.0,2.0,2.0,,,,,,33,4.0,2.5,0.36,0.73
5000610000000000020814,7,,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,,4,4.0,3.0,0.75,1.0
5000610000000000020815,76,8.0,6.0,6.0,6.0,7.0,6.0,4.0,5.0,6.0,3.0,7.0,5.0,3.0,1.0,2.0,,1.0,,,,,31,5.0,2.4,0.35,0.84
5000610000000000020816,89,6.0,6.0,9.0,7.0,6.0,8.0,8.0,12.0,3.0,2.0,3.0,2.0,4.0,6.0,3.0,3.0,1.0,,,,,30,4.0,2.2,0.47,0.9
5000610000000000020817,82,4.0,12.0,6.0,2.0,7.0,8.0,5.0,9.0,10.0,4.0,,2.0,5.0,4.0,1.0,2.0,,1.0,,,,31,5.0,2.3,0.52,0.77
5000610000000000020818,59,2.0,3.0,5.0,3.0,5.0,9.0,3.0,4.0,4.0,3.0,6.0,5.0,2.0,3.0,1.0,,1.0,,,,,23,4.0,2.4,0.35,0.78
5000610000000000020819,188,14.0,5.0,14.0,17.0,15.0,20.0,5.0,15.0,8.0,14.0,12.0,11.0,10.0,13.0,8.0,2.0,2.0,2.0,1.0,,,79,4.0,2.4,0.39,0.81
5000610000000000020820,34,1.0,2.0,4.0,5.0,,,5.0,2.0,3.0,,3.0,2.0,2.0,2.0,1.0,,1.0,,1.0,,,12,3.0,2.6,0.25,0.67
5000610000000000020822,96,7.0,6.0,5.0,9.0,17.0,9.0,4.0,7.0,5.0,6.0,6.0,2.0,3.0,5.0,2.0,3.0,,,,,,32,4.0,2.0,0.5,0.91
5000610000000000020823,25,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,,14,3.0,2.2,0.14,0.64
5000610000000000020824,96,5.0,9.0,6.0,4.0,8.0,8.0,10.0,6.0,9.0,2.0,8.0,8.0,9.0,3.0,1.0,,,,,,,34,4.0,2.0,0.41,0.91
